dTime_IMU(ms),Acc X[mg],Acc Y[mg],Acc Z[mg],Gyr X[mdps],Gyr Y[mdps],Gyr Z[mdps],Time_GPS(ms),Lat(degrees*10^-7),Long(degrees*10^-7),Alt(mm),SIV
177888,-609,744,-746,13160,-15610,-40670
,,,,,,,178308,353628613,-1208698695,-31236,25
178389,-725,670,-1020,-11760,18060,7000
178890,-585,673,-715,-70140,6020,29960
,,,,,,,179311,353628614,-1208698694,-31224,25
179391,-697,753,-873,-17080,-19320,10220
179892,-764,702,-840,-46900,53270,11830
,,,,,,,180314,353628614,-1208698693,-31225,25
180393,-636,686,-830,23450,-18970,-13650
180894,-670,652,-835,40670,1890,4690
,,,,,,,181318,353628613,-1208698693,-31209,25
181395,-665,740,-992,27020,-6580,2310
181896,-634,790,-1304,-6090,560,1050
,,,,,,,182319,353628613,-1208698692,-31182,25
182397,-552,820,-1061,10360,-9940,-2240
